 select hdr.[year], pos.RegArea, hal.frklen, hal.bbage, hal.srfage
from stlHeader hdr, stlHalibut hal, stlStationPositions pos
where hdr.[year] between 1998 and 2011 and hdr.stlkey = hal.stlkey and STR(hdr.stnno,4,0) = pos.Station and
      hdr.[year] = pos.[Year] and hdr.prpcde IN ('SG','ES','BG','DE','SE') and
      (hal.srfage IS NOT NULL or hal.bbage IS NOT NULL)

	
year,area,length,bbage,srfage
2004,2C,75,6,NULL
2004,2C,95,20,NULL
2004,2C,72,6,NULL
2004,2C,71,12,NULL
2004,2C,93,9,NULL
2004,2C,71,14,NULL
2004,2C,86,14,NULL
2004,2C,81,12,NULL
2004,2C,72,9,NULL
2004,2C,82,14,NULL
2004,2C,86,10,NULL
2004,2C,84,8,NULL
2004,2C,91,12,NULL
2004,2C,64,6,NULL
2004,2C,74,8,NULL
2004,2C,82,16,NULL
2004,2C,120,15,NULL
2004,2C,74,9,NULL
2004,2C,60,6,NULL
2004,2C,85,8,NULL
2004,2C,105,19,NULL
2004,2C,108,16,NULL
2004,2C,71,8,NULL
2004,2C,162,19,NULL
2004,2C,87,9,NULL
2004,2C,129,13,NULL
2004,2C,120,18,NULL
2004,2C,90,15,NULL
2004,2C,87,19,NULL
2004,2C,88,6,NULL
2004,2C,100,17,NULL
2004,2C,109,20,NULL
2004,2C,84,15,NULL
2004,2C,85,10,NULL
2004,2C,75,10,NULL
2004,2C,89,13,NULL
2004,2C,106,16,NULL
2004,2C,100,17,NULL
2004,2C,71,9,NULL
2004,2C,86,12,NULL
2004,2C,83,9,NULL
2004,2C,78,12,NULL
2004,2C,102,13,NULL
2004,2C,101,9,NULL
2004,2C,87,10,NULL
2004,2C,78,9,NULL
2004,2C,86,15,NULL
2004,2C,86,13,NULL
2004,2C,92,12,NULL
2004,2C,96,17,NULL
2004,2C,107,15,NULL
2004,2C,103,17,NULL
2004,2C,73,7,NULL
2004,2C,84,12,NULL
2004,2C,111,16,NULL
2004,2C,78,8,NULL
2004,2C,75,6,NULL
2004,2C,72,8,NULL
2004,2C,71,10,NULL
2004,2C,68,8,NULL
2004,2C,59,7,NULL
2004,2C,87,9,NULL
2004,2C,72,8,NULL
2004,2C,80,9,NULL
2004,2C,64,6,NULL
2004,2C,75,9,NULL
2004,2C,101,16,NULL
2004,2C,59,7,NULL
2004,2C,91,13,NULL
2004,2C,70,10,NULL
2004,2C,102,12,NULL
2004,2C,88,10,NULL
2004,2C,88,16,NULL
2004,2C,87,12,NULL
2004,2C,77,12,NULL
2004,2C,103,20,NULL
2004,2C,76,9,NULL
2004,2C,62,7,NULL
2004,2C,86,12,NULL
2004,2C,88,17,NULL
2004,2C,77,10,NULL
2004,2C,80,13,NULL
2004,2C,86,10,NULL
2004,2C,82,11,NULL
2004,2C,84,11,NULL
2004,2C,98,13,NULL
2004,2C,143,18,NULL
2004,2C,88,15,NULL
2004,2C,79,9,NULL
2004,2C,91,16,NULL
2004,2C,83,10,NULL
2004,2C,106,17,NULL
2004,2C,111,19,NULL
2004,2C,110,18,NULL
2004,2C,102,13,NULL
2004,2C,83,12,NULL
2004,2C,134,21,NULL
2004,2C,65,9,NULL
2004,2C,86,11,NULL
2004,2C,76,12,NULL
2004,2C,121,18,NULL
2004,2C,82,14,NULL
2004,2C,90,12,NULL
2004,2C,88,16,NULL
2004,2C,87,14,NULL
2004,2C,88,10,NULL
2004,2C,77,12,NULL
2004,2C,68,7,NULL
2004,2C,80,17,NULL
2004,2C,110,33,NULL
2004,2C,85,14,NULL
2004,2C,79,16,NULL
2004,2C,73,9,NULL
2004,2C,86,8,NULL
2004,2C,68,8,NULL
2004,2C,88,11,NULL
2004,2C,130,19,NULL
2004,2C,82,9,NULL
2004,2C,80,15,NULL
2004,2C,82,12,NULL
2004,2C,83,14,NULL
2004,2C,75,14,NULL
2004,2C,78,13,NULL
2004,2C,70,10,NULL
2004,2C,80,10,NULL
2004,2C,81,10,NULL
2004,2C,107,18,NULL
2004,2C,91,16,NULL
2004,2C,83,10,NULL
2004,2C,80,12,NULL
2004,2C,94,17,NULL
2004,2C,75,9,NULL
2004,2C,78,9,NULL
2004,2C,92,12,NULL
2004,2C,75,13,NULL
2004,2C,79,10,NULL
2004,2C,81,12,NULL
2004,2C,162,15,NULL
2004,2C,127,15,NULL
2004,2C,89,13,NULL
2004,2C,71,6,NULL
2004,2C,73,10,NULL
2004,2C,90,10,NULL
2004,2C,74,10,NULL
2004,2C,75,15,NULL
2004,2C,100,16,NULL
2004,2C,96,16,NULL
2004,2C,95,12,NULL
2004,2C,71,9,NULL
2004,2C,73,10,NULL
2004,2C,82,11,NULL
2004,2C,74,9,NULL
2004,2C,68,8,NULL
2004,2C,74,10,NULL
2004,2C,75,10,NULL
2004,2C,84,18,NULL
2004,2C,100,12,NULL
2004,2C,67,8,NULL
2004,2C,83,14,NULL
2004,2C,77,11,NULL
2004,2C,90,12,NULL
2004,2C,71,8,NULL
2004,2C,91,12,NULL
2004,2C,83,19,NULL
2004,2C,83,17,NULL
2004,2C,65,9,NULL
2004,2C,78,9,NULL
2004,2C,75,11,NULL
2004,2C,93,11,NULL
2004,2C,87,10,NULL
2004,2C,68,8,NULL
2004,2C,70,9,NULL
2004,2C,83,14,NULL
2004,2C,67,8,NULL
2004,2C,72,7,NULL
2004,2C,69,9,NULL
2004,2C,71,8,NULL
2004,2C,72,8,NULL
2004,2C,82,12,NULL
2004,2C,89,21,NULL
2004,2C,79,12,NULL
2004,2C,65,7,NULL
2004,2C,66,10,NULL
2004,2C,86,17,NULL
2004,2C,72,6,NULL
2004,2C,100,11,NULL
2004,2C,74,15,NULL
2004,2C,74,12,NULL
2004,2C,76,10,NULL
2004,2C,69,8,NULL
2004,2C,75,9,NULL
2004,2C,71,8,NULL
2004,2C,83,17,NULL
2004,2C,69,9,NULL
2004,2C,79,10,NULL
2004,2C,82,12,NULL
2004,2C,64,7,NULL
2004,2C,84,15,NULL
2004,2C,82,8,NULL
2004,2C,83,19,NULL
2004,2C,82,13,NULL
2004,2C,68,7,NULL
2004,2C,59,5,NULL
2004,2C,70,9,NULL
2004,2C,74,11,NULL
2004,2C,73,8,NULL
2004,2C,72,9,NULL
2004,2C,69,6,NULL
2004,2C,93,12,NULL
2004,2C,66,6,NULL
2004,2C,81,17,NULL
2004,2C,71,10,NULL
2004,2C,79,14,NULL
2004,2C,87,10,NULL
2004,2C,73,8,NULL
2004,2C,141,21,NULL
2004,2C,98,14,NULL
2004,2C,132,22,NULL
2004,2C,87,13,NULL
2004,2C,87,11,NULL
2004,2C,140,23,NULL
2004,2C,66,6,NULL
2004,2C,74,9,NULL
2004,2C,132,16,NULL
2004,2C,74,10,NULL
2004,2C,109,19,NULL
2004,2C,124,14,NULL
2004,2C,89,17,NULL
2004,2C,65,6,NULL
2004,2C,99,16,NULL
2004,2C,126,17,NULL
2004,2C,107,16,NULL
2004,2C,152,22,NULL
2004,2C,81,9,NULL
2004,2C,127,18,NULL
2004,2C,82,9,NULL
2004,2C,90,16,NULL
2004,2C,112,12,NULL
2004,2C,84,10,NULL
2004,2C,79,9,NULL
2004,2C,106,17,NULL
2004,2C,84,14,NULL
2004,2C,89,11,NULL
2004,2C,90,15,NULL
2004,2C,94,15,NULL
2004,2C,73,8,NULL
2004,2C,124,13,NULL
2004,2C,85,9,NULL
2004,2C,97,14,NULL
2004,2C,132,18,NULL
2004,2C,95,22,NULL
2004,2C,97,17,NULL
2004,2C,74,13,NULL
2004,2C,95,10,NULL
2004,2C,85,11,NULL
2004,2C,70,9,NULL
2004,2C,85,11,NULL
2004,2C,120,20,NULL
2004,2C,107,16,NULL
2004,2C,77,10,NULL
2004,2C,114,19,NULL
2004,2C,83,19,NULL
2004,2C,100,11,NULL
2004,2C,101,11,NULL
2004,2C,105,13,NULL
2004,2C,125,14,NULL
2004,2C,87,10,NULL
2004,2C,95,15,NULL
2004,2C,83,17,NULL
2004,2C,106,23,NULL
2004,2C,74,8,NULL
2004,2C,95,13,NULL
2004,2C,85,9,NULL
2004,2C,78,6,NULL
2004,2C,96,11,NULL
2004,2C,97,12,NULL
2004,2C,69,8,NULL
2004,2C,86,11,NULL
2004,2C,83,9,NULL
2004,2C,103,16,NULL
2004,2C,104,27,NULL
2004,2C,95,11,NULL
2004,2C,94,12,NULL
2004,2C,101,14,NULL
2004,2C,103,17,NULL
2004,2C,79,10,NULL
2004,2C,73,8,NULL
2004,2C,69,11,NULL
2004,2C,78,16,NULL
2004,2C,81,11,NULL
2004,2C,70,8,NULL
2004,2C,84,10,NULL
2004,2C,89,17,NULL
2004,2C,84,9,NULL
2004,2C,98,13,NULL
2004,2C,63,6,NULL
2004,2C,64,8,NULL
2004,2C,73,7,NULL
2004,2C,78,11,NULL
2004,2C,93,8,NULL
2004,2C,94,7,NULL
2004,2C,103,12,NULL
2004,2C,82,9,NULL
2004,2C,91,10,NULL
2004,2C,70,9,NULL
2004,2C,91,8,NULL
2004,2C,62,6,NULL
2004,2C,90,18,NULL
2004,2C,78,9,NULL
2004,2C,169,16,NULL
2004,2C,61,6,NULL
2004,2C,67,5,NULL
2004,2C,71,9,NULL
2004,2C,75,7,NULL
2004,2C,75,9,NULL
2004,2C,78,13,NULL
2004,2C,64,9,NULL
2004,2C,89,11,NULL
2004,2C,59,5,NULL
2004,2C,70,8,NULL
2004,2C,69,11,NULL
2004,2C,69,9,NULL
2004,2C,89,13,NULL
2004,2C,106,9,NULL
2004,2C,81,10,NULL
2004,2C,64,7,NULL
2004,2C,71,9,NULL
2004,2C,85,10,NULL
2004,2C,134,17,NULL
2004,2C,82,12,NULL
2004,2C,80,12,NULL
2004,2C,81,10,NULL
2004,2C,80,8,NULL
2004,2C,87,13,NULL
2004,2C,84,18,NULL
2004,2C,77,9,NULL
2004,2C,82,11,NULL
2004,2C,76,8,NULL
2004,2C,112,17,NULL
2004,2C,82,13,NULL
2004,2C,80,10,NULL
2004,2C,86,15,NULL
2004,2C,79,12,NULL
2004,2C,89,17,NULL
2004,2C,89,11,NULL
2004,2C,82,11,NULL
2004,2C,113,18,NULL
2004,2C,83,20,NULL
2004,2C,86,15,NULL
2004,2C,122,19,NULL
2004,2C,87,17,NULL
2004,2C,71,11,NULL
2004,2C,81,9,NULL
2004,2C,75,12,NULL
2004,2C,88,13,NULL
2004,2C,82,10,NULL
2004,2C,66,6,NULL
2004,2C,85,13,NULL
2004,2C,101,15,NULL
2004,2C,91,15,NULL
2004,2C,86,12,NULL
2004,2C,96,14,NULL
2004,2C,92,13,NULL
2004,2C,97,11,NULL
2004,2C,128,22,NULL
2004,2C,95,12,NULL
2004,2C,78,13,NULL
2004,2C,82,9,NULL
2004,2C,83,9,NULL
2004,2C,116,18,NULL
2004,2C,106,18,NULL
2004,2C,70,8,NULL
2004,2C,95,9,NULL
2004,2C,119,16,NULL
2004,2C,112,16,NULL
2004,2C,80,14,NULL
2004,2C,113,19,NULL
2004,2C,86,14,NULL
2004,2C,111,15,NULL
2004,2C,80,10,NULL
2004,2C,83,11,NULL
2004,2C,124,13,NULL
2004,2C,88,13,NULL
2004,2C,92,14,NULL
2004,2C,98,14,NULL
2004,2C,72,6,NULL
2004,2C,90,10,NULL
2004,2C,117,20,NULL
2004,2C,127,16,NULL
2004,2C,68,9,NULL
2004,2C,80,16,NULL
2004,2C,123,16,NULL
2004,2C,77,8,NULL
2004,2C,91,12,NULL
2004,2C,83,10,NULL
2004,2C,97,21,NULL
2004,2C,111,16,NULL
2004,2C,87,8,NULL
2004,2C,97,10,NULL
2004,2C,112,16,NULL
2004,2C,108,18,NULL
2004,2C,86,9,NULL
2004,2C,123,14,NULL
2004,2C,116,16,NULL
2004,2C,108,18,NULL
2004,2C,111,17,NULL
2004,2C,106,9,NULL
2004,2C,165,23,NULL
2004,2C,122,15,NULL
2004,2C,88,10,NULL
2004,2C,85,9,NULL
2004,2C,71,9,NULL
2004,2C,76,11,NULL
2004,2C,83,8,NULL
2004,2C,102,14,NULL
2004,2C,88,9,NULL
2004,2C,79,8,NULL
2004,2C,101,10,NULL
2004,2C,90,12,NULL
2004,2C,82,12,NULL
2004,2C,86,14,NULL
2004,2C,85,11,NULL
2004,2C,82,9,NULL
2004,2C,109,9,NULL
2004,2C,75,9,NULL
2004,2C,87,16,NULL
2004,2C,88,13,NULL
2004,2C,105,11,NULL
2004,2C,99,10,NULL
2004,2C,82,15,NULL
2004,2C,83,17,NULL
2004,2C,95,16,NULL
2004,2C,90,13,NULL
2004,2C,81,10,NULL
2004,2C,66,7,NULL
2004,2C,110,16,NULL
2004,2C,78,14,NULL
2004,2C,87,17,NULL
2004,2C,79,10,NULL
2004,2C,93,14,NULL
2004,2C,112,17,NULL
2004,2C,90,14,NULL
2004,2C,87,10,NULL
2004,2C,139,12,NULL
2004,2C,80,9,NULL
2004,2C,88,10,NULL
2004,2C,95,17,NULL
2004,2C,78,13,NULL
2004,2C,138,17,NULL
2004,2C,92,10,NULL
2004,2C,81,10,NULL
2004,2C,129,13,NULL
2004,2C,80,10,NULL
2004,2C,84,10,NULL
2004,2C,93,16,NULL
2004,2C,90,11,NULL
2004,2C,86,10,NULL
2004,2C,94,11,NULL
2004,2C,82,8,NULL
2004,2C,122,17,NULL
2004,2C,91,10,NULL
2004,2C,87,14,NULL
2004,2C,98,13,NULL
2004,2C,86,10,NULL
2004,2C,88,14,NULL
2004,2C,89,12,NULL
2004,2C,91,8,NULL
2004,2C,102,15,NULL
2004,2C,111,19,NULL
2004,2C,63,6,NULL
2004,2C,138,16,NULL
2004,2C,124,16,NULL
2004,2C,135,22,NULL
2004,2C,72,9,NULL
2004,2C,72,10,NULL
2004,2C,98,9,NULL
2004,2C,74,9,NULL
2004,2C,135,22,NULL
2004,2C,135,16,NULL
2004,2C,102,14,NULL
2004,2C,114,16,NULL
2004,2C,91,10,NULL
2004,2C,134,17,NULL
2004,2C,112,19,NULL
2004,2C,89,15,NULL
2004,2C,106,17,NULL
2004,2C,122,18,NULL
2004,2C,101,17,NULL
2004,2C,147,16,NULL
2004,2C,64,7,NULL
2004,2C,71,8,NULL
2004,2C,118,10,NULL
2004,2C,88,9,NULL
2004,2C,90,8,NULL
2004,2C,82,9,NULL
2004,2C,84,11,NULL
2004,2C,104,9,NULL
2004,2C,105,10,NULL
2004,2C,101,19,NULL
2004,2C,90,9,NULL
2004,2C,82,9,NULL
2004,2C,181,25,NULL
2004,2C,82,10,NULL
2004,2C,78,8,NULL
2004,2C,74,10,NULL
2004,2C,101,17,NULL
2004,2C,107,15,NULL
2004,2C,81,9,NULL
2004,2C,68,8,NULL
2004,2C,140,10,NULL
2004,2C,78,8,NULL
2004,2C,71,8,NULL
2004,2C,117,15,NULL
2004,2C,70,9,NULL
2004,2C,66,6,NULL
2004,2C,149,23,NULL
2004,2C,78,9,NULL
2004,2C,136,18,NULL
2004,2C,147,22,NULL
2004,2C,89,9,NULL
2004,2C,76,13,NULL
2004,2C,149,17,NULL
2004,2C,71,7,NULL
2004,2C,78,8,NULL
2004,2C,135,15,NULL
2004,2C,62,5,NULL
2004,2C,77,7,NULL
2004,2C,76,10,NULL
2004,2C,140,16,NULL
2004,2C,80,9,NULL
2004,2C,80,10,NULL
2004,2C,177,17,NULL
2004,2C,84,8,NULL
2004,2C,80,9,NULL
2004,2C,112,13,NULL
2004,2C,156,25,NULL
2004,2C,81,11,NULL
2004,2C,66,8,NULL
2004,2C,126,15,NULL
2004,2C,122,14,NULL
2004,2C,67,7,NULL
2004,2C,82,9,NULL
2004,2C,79,9,NULL
2004,2C,76,8,NULL
2004,2C,62,6,NULL
2004,2C,110,15,NULL
2004,2C,89,11,NULL
2004,2C,85,12,NULL
2004,2C,100,15,NULL
2004,2C,99,16,NULL
2004,2C,103,20,NULL
2004,2C,105,14,NULL
2004,2C,85,14,NULL
2004,2C,126,16,NULL
2004,2C,92,7,NULL
2004,2C,91,9,NULL
2004,2C,116,10,NULL
2004,2C,89,9,NULL
2004,2C,77,8,NULL
2004,2C,76,9,NULL
2004,2C,117,14,NULL
2004,2C,85,9,NULL
2004,2C,74,5,NULL
2004,2C,67,6,NULL
2004,2C,88,7,NULL
2004,2C,66,5,NULL
2004,2C,93,10,NULL
2004,2C,91,13,NULL
2004,2C,98,8,NULL
2004,2C,82,7,NULL
2004,2C,83,11,NULL
2004,2C,82,7,NULL
2004,2C,86,9,NULL
2004,2C,115,11,NULL
2004,2C,70,10,NULL
2004,2C,76,8,NULL
2004,2C,91,8,NULL
2004,2C,83,8,NULL
2004,2C,66,9,NULL
2004,2C,72,8,NULL
2004,2C,82,13,NULL
2004,2C,81,9,NULL
2004,2C,86,10,NULL
2004,2C,89,7,NULL
2004,2C,89,9,NULL
2004,2C,64,6,NULL
2004,2C,75,8,NULL
2004,2C,94,8,NULL
2004,2C,69,7,NULL
2004,2C,99,17,NULL
2004,2C,108,10,NULL
2004,2C,78,9,NULL
2004,2C,73,7,NULL
2004,2C,77,9,NULL
2004,2C,63,8,NULL
2004,2C,124,11,NULL
2004,2C,76,9,NULL
2004,2C,88,9,NULL
2004,2C,84,8,NULL
2004,2C,85,8,NULL
2004,2C,75,9,NULL
2004,2C,80,9,NULL
2004,2C,78,9,NULL
2004,2C,73,7,NULL
2004,2C,66,9,NULL
2004,2C,121,14,NULL
2004,2C,125,10,NULL
2004,2C,92,8,NULL
2004,2C,97,10,NULL
2004,2C,108,10,NULL
2004,2C,140,13,NULL
2004,2C,104,16,NULL
2004,2C,59,5,NULL
2004,2C,130,11,NULL
2004,2C,75,8,NULL
2004,2C,115,13,NULL
2004,2C,113,10,NULL
2004,2C,84,9,NULL
2004,2C,67,7,NULL
2004,2C,68,9,NULL
2004,2C,61,7,NULL
2004,2C,128,11,NULL
2004,2C,89,8,NULL
2004,2C,73,10,NULL
2004,2C,110,10,NULL
2004,2C,116,10,NULL
2004,2C,132,13,NULL
2004,2C,95,9,NULL
2004,2C,66,7,NULL
2004,2C,67,7,NULL
2004,2C,109,10,NULL
2004,2C,91,6,NULL
2004,2C,118,10,NULL
2004,2C,89,10,NULL
2004,2C,128,10,NULL
2004,2C,75,9,NULL
2004,2C,75,9,NULL
2004,2C,98,8,NULL
2004,2C,121,11,NULL
2004,2C,121,14,NULL
2004,2C,122,12,NULL
2004,2C,103,14,NULL
2004,2C,83,10,NULL
2004,2C,101,21,NULL
2004,2C,115,17,NULL
2004,2C,153,15,NULL
2004,2C,79,8,NULL
2004,2C,131,17,NULL
2004,2C,96,14,NULL
2004,2C,118,16,NULL
2004,2C,157,17,NULL
2004,2C,137,19,NULL
2004,2C,178,24,NULL
2004,2C,127,11,NULL
2004,2C,141,15,NULL
2004,2C,98,13,NULL
2004,2C,107,16,NULL
2004,2C,103,11,NULL
2004,2C,125,14,NULL
2004,2C,116,15,NULL
2004,2C,96,23,NULL
2004,2C,114,14,NULL
2004,2C,126,15,NULL
2004,2C,116,16,NULL
2004,2C,102,13,NULL
2004,2C,122,14,NULL
2004,2C,144,23,NULL
2004,2C,139,17,NULL
2004,2C,97,26,NULL
2004,2C,114,20,NULL
2004,2C,143,18,NULL
2004,2C,140,18,NULL
2004,2C,124,17,NULL
2004,2C,129,16,NULL
2004,2C,130,17,NULL
2004,2C,107,17,NULL
2004,2C,119,17,NULL
2004,2C,121,12,NULL
2004,2C,85,17,NULL
2004,2C,102,9,NULL
2004,2C,100,11,NULL
2004,2C,87,15,NULL
2004,2C,99,10,NULL
2004,2C,103,9,NULL
2004,2C,70,9,NULL
2004,2C,107,9,NULL
2004,2C,69,5,NULL
2004,2C,90,8,NULL
2004,2C,117,14,NULL
2004,2C,77,9,NULL
2004,2C,83,9,NULL
2004,2C,102,8,NULL
2004,2C,93,18,NULL
2004,2C,90,10,NULL
2004,2C,77,9,NULL
2004,2C,80,10,NULL
2004,2C,118,14,NULL
2004,2C,104,10,NULL
2004,2C,68,6,NULL
2004,2C,77,10,NULL
2004,2C,141,16,NULL
2004,2C,71,9,NULL
2004,2C,89,9,NULL
2004,2C,82,10,NULL
2004,2C,89,9,NULL
2004,2C,81,6,NULL
2004,2C,119,16,NULL
2004,2C,77,8,NULL
2004,2C,91,12,NULL
2004,2C,80,9,NULL
2004,2C,84,9,NULL
2004,2C,68,9,NULL
2004,2C,96,13,NULL
2004,2C,111,18,NULL
2004,2C,94,12,NULL
2004,2C,111,16,NULL
2004,2C,98,14,NULL
2004,2C,88,6,NULL
2004,2C,76,7,NULL
2004,2C,74,9,NULL
2004,2C,103,12,NULL
2004,2C,81,13,NULL
2004,2C,91,11,NULL
2004,2C,93,10,NULL
2004,2C,93,9,NULL
2004,2C,75,9,NULL
2004,2C,115,12,NULL
2004,2C,138,15,NULL
2004,2C,106,8,NULL
2004,2C,148,15,NULL
2004,2C,132,15,NULL
2004,2C,111,12,NULL
2004,2C,114,13,NULL
2004,2C,131,14,NULL
2004,2C,125,16,NULL
2004,2C,124,14,NULL
2004,2C,100,11,NULL
2004,2C,77,9,NULL
2004,2C,92,12,NULL
2004,2C,95,9,NULL
2004,2C,90,14,NULL
2004,2C,100,11,NULL
2004,2C,124,15,NULL
2004,2C,78,10,NULL
2004,2C,97,12,NULL
2004,2C,83,10,NULL
2004,2C,128,11,NULL
2004,2C,112,13,NULL
2004,2C,80,11,NULL
2004,2C,91,10,NULL
2004,2C,102,12,NULL
2004,2C,85,10,NULL
2004,2C,117,19,NULL
2004,2C,80,10,NULL
2004,2C,95,15,NULL
2004,2C,101,14,NULL
2004,2C,68,8,NULL
2004,2C,73,9,NULL
2004,2C,64,7,NULL
2004,2C,100,15,NULL
2004,2C,82,16,NULL
2004,2C,80,9,NULL
2004,2C,77,13,NULL
2004,2C,87,8,NULL
2004,2C,104,12,NULL
2004,2C,111,15,NULL
2004,2C,91,11,NULL
2004,2C,83,9,NULL
2004,2C,78,9,NULL
2004,2C,93,9,NULL
2004,2C,94,8,NULL
2004,2C,78,8,NULL
2004,2C,84,8,NULL
2004,2C,115,16,NULL
2004,2C,105,15,NULL
2004,2C,111,13,NULL
2004,2C,105,13,NULL
2004,2C,98,14,NULL
2004,2C,121,17,NULL
2004,2C,123,15,NULL
2004,2C,81,9,NULL
2004,2C,101,14,NULL
2004,2C,140,17,NULL
2004,2C,108,13,NULL
2004,2C,79,10,NULL
2004,2C,108,15,NULL
2004,2C,100,12,NULL
2004,2C,100,15,NULL
2004,2C,115,18,NULL
2004,2C,113,19,NULL
2004,2C,127,17,NULL
2004,2C,84,8,NULL
2004,2C,104,10,NULL
2004,2C,96,9,NULL
2004,2C,122,9,NULL
2004,2C,83,9,NULL
2004,2C,178,20,NULL
2004,2C,121,10,NULL
2004,2C,69,6,NULL
2004,2C,117,17,NULL
2004,2C,86,10,NULL
2004,2C,82,7,NULL
2004,2C,105,13,NULL
2004,2C,64,6,NULL
2004,2C,88,9,NULL
2004,2C,109,10,NULL
2004,2C,71,8,NULL
2004,2C,110,11,NULL
2004,2C,76,10,NULL
2004,2C,83,10,NULL
2004,2C,98,10,NULL
2004,2C,77,8,NULL
2004,2C,75,8,NULL
2004,2C,117,11,NULL
2004,2C,128,15,NULL
2004,2C,127,16,NULL
2004,2C,70,9,NULL
2004,2C,80,8,NULL
2004,2C,84,9,NULL
2004,2C,72,8,NULL
2004,2C,89,12,NULL
2004,2C,133,17,NULL
2004,2C,112,16,NULL
2004,2C,83,12,NULL
2004,2C,98,13,NULL
2004,2C,87,10,NULL
2004,2C,89,16,NULL
2004,2C,98,12,NULL
2004,2C,76,7,NULL
2004,2C,97,14,NULL
2004,2C,100,10,NULL
2004,2C,71,7,NULL
2004,2C,57,6,NULL
2004,2C,59,6,NULL
2004,2C,92,10,NULL
2004,2C,90,10,NULL
2004,2C,136,14,NULL
2004,2C,101,18,NULL
2004,2C,95,9,NULL
2004,2C,104,11,NULL
2004,2C,79,6,NULL
2004,2C,123,14,NULL
2004,2C,172,15,NULL
2004,2C,79,9,NULL
2004,2C,86,11,NULL
2004,2C,81,9,NULL
2004,2C,71,7,NULL
2004,2C,72,7,NULL
2004,2C,130,12,NULL
2004,2C,72,7,NULL
2004,2C,92,8,NULL
2004,2C,71,7,NULL
2004,2C,101,10,NULL
2004,2C,156,26,NULL
2004,2C,94,15,NULL
2004,2C,116,15,NULL
2004,2C,100,15,NULL
2004,2C,107,17,NULL
2004,2C,83,9,NULL
2004,2C,149,20,NULL
2004,2C,88,10,NULL
2004,2C,93,18,NULL
2004,2C,83,10,NULL
2004,2C,93,10,NULL
2004,2C,96,16,NULL
2004,2C,97,13,NULL
2004,2C,100,16,NULL
2004,2C,85,9,NULL
2004,2C,129,18,NULL
2004,2C,120,16,NULL
2004,2C,129,17,NULL
2004,2C,104,17,NULL
2004,2C,101,12,NULL
2004,2C,143,11,NULL
2004,2C,88,7,NULL
2004,2C,88,10,NULL
2004,2C,78,9,NULL
2004,2C,81,6,NULL
2004,2C,100,8,NULL
2004,2C,93,7,NULL
2004,2C,101,11,NULL
2004,2C,87,7,NULL
2004,2C,174,15,NULL
2004,2C,89,7,NULL
2004,2C,90,7,NULL
2004,2C,105,10,NULL
2004,2C,110,11,NULL
2004,2C,120,10,NULL
2004,2C,82,10,NULL
2004,2C,81,8,NULL
2004,2C,82,9,NULL
2004,2C,97,7,NULL
2004,2C,115,15,NULL
2004,2C,78,7,NULL
2004,2C,91,16,NULL
2004,2C,82,9,NULL
2004,2C,100,20,NULL
2004,2C,74,6,NULL
2004,2C,88,9,NULL
2004,2C,101,16,NULL
2004,2C,96,8,NULL
2004,2C,97,11,NULL
2004,2C,85,9,NULL
2004,2C,106,13,NULL
2004,2C,120,16,NULL
2004,2C,79,10,NULL
2004,2C,94,9,NULL
2004,2C,80,16,NULL
2004,2C,79,8,NULL
2004,2C,91,10,NULL
2004,2C,79,8,NULL
2004,2C,84,8,NULL
2004,2C,79,9,NULL
2004,2C,119,12,NULL
2004,2C,66,6,NULL
2004,2C,91,10,NULL
2004,2C,109,16,NULL
2004,2C,111,9,NULL
2004,2C,71,6,NULL
2004,2C,73,8,NULL
2004,2C,77,9,NULL
2004,2C,61,7,NULL
2004,2C,185,17,NULL
2004,2C,72,10,NULL
2004,2C,71,8,NULL
2004,2C,75,7,NULL
2004,2C,66,6,NULL
2004,2C,59,7,NULL
2004,2A,88,9,NULL
2004,2A,82,9,NULL
2004,2A,94,9,NULL
2004,2A,89,8,NULL
2004,2A,82,10,NULL
2004,2A,101,11,NULL
2004,2A,106,12,NULL
2004,2A,83,9,NULL
2004,2A,75,5,NULL
2004,2A,65,7,NULL
2004,2A,76,7,NULL
2004,2A,89,9,NULL
2004,2A,105,12,NULL
2004,2A,120,10,NULL
2004,2A,83,9,NULL
2004,2A,67,7,NULL
2004,2A,64,6,NULL
2004,2A,80,8,NULL
2004,2A,91,8,NULL
2004,2A,90,8,NULL
2004,2A,104,9,NULL
2004,2A,103,11,NULL
2004,2A,89,8,NULL
2004,2A,99,10,NULL
2004,2A,76,7,NULL
2004,2A,90,11,NULL
2004,2A,130,17,NULL
2004,2A,77,9,NULL
2004,2A,79,9,NULL
2004,2A,72,9,NULL
2004,2A,73,6,NULL
2004,2A,108,10,NULL
2004,2A,81,9,NULL
2004,2A,71,6,NULL
2004,2A,120,16,NULL
2004,2A,85,6,NULL
2004,2A,101,8,NULL
2004,2A,138,14,NULL
2004,2A,101,8,NULL
2004,2A,96,12,NULL
2004,2A,99,8,NULL
2004,2A,108,12,NULL
2004,2A,92,10,NULL
2004,2A,84,10,NULL
2004,2A,83,11,NULL
2004,2A,77,7,NULL
2004,2A,86,7,NULL
2004,2A,87,8,NULL
2004,2A,70,5,NULL
2004,2A,108,11,NULL
2004,2A,88,8,NULL
2004,2A,86,9,NULL
2004,2A,95,10,NULL
2004,2A,131,16,NULL
2004,2A,94,9,NULL
2004,2A,120,9,NULL
